col,term,b,se,df,r2,N
all_controls_linear,var_logltl_1934,-.001071141184215451, .000542028858747077,                  14, .243848644156829053,                7049
all_controls_linear,var_logltl_after,                   0, 1.4049816620845e-19,                  14, .243848644156829053,                7049
all_controls_linear,var_Q, .097760315479018811, .018808120640749961,                  14, .243848644156829053,                7049
all_controls_linear,d,-.046714628548809839, .022412460528014821,                  14, .243848644156829053,                7049
all_controls_linear,d_1933,-.034802428715574839, .016105870021864883,                  14, .243848644156829053,                7049
all_controls_linear,d_1934,-.025690820859272701, .015573441866810788,                  14, .243848644156829053,                7049
all_controls_linear,d_After, .009160882308931294, .015728315506260127,                  14, .243848644156829053,                7049
q_deciles,fix_var_Q_port_1_before, .006337382793589097, .035504004359410569,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_2_before, .018469910470567109, .032661427034933833,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_3_before, .003360424692426363,  .03408857529713729,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_4_before, .041159808935926911, .031780294742118916,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_5_before, .046463305828894866, .040600686010603688,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_6_before, .059795040967013484, .046501875813821224,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_7_before, .002068262613743881, .031719038990950396,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_8_before, .023409852823489046, .027553205253879651,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_9_before, .032367020205230343, .032630363926626868,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_10_before,                   0, 1.1310148514368e-10,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_1_1933,-.006803260876044215, .024232667114175897,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_2_1933,-.033101303164543391, .020833649869564961,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_3_1933,-.002182448437946838, .025041715865329484,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_4_1933, .041026464885108901, .025705300854183669,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_5_1933, .036582950552070628, .025041927621160504,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_6_1933,-.065080578961161067, .018078573429992993,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_7_1933, -.02738335320943331, .020195506641039411,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_8_1933, .017282425888507393, .026464265388019711,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_9_1933, .027237939107852799, .024819900682826777,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_10_1933,                   0, 1.5785901767888e-10,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_1_1934,-.001314190523360712, .017690770430646711,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_2_1934,-.011886856258571487, .017201680230120406,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_3_1934, .000012801644377991, .020861497881965008,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_4_1934, .015385188037538801, .011390771124382863,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_5_1934,-.001516007005705764, .014464488607131809,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_6_1934,-.016792662211134377,  .02042161155622867,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_7_1934, .026440360969680665, .012881549783602769,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_8_1934,-.011513047073775718, .015027492003885288,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_9_1934,-.015698268412376551, .019829281569194165,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_10_1934,                   0, 4.2854558347028e-11,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_1_after,                   0, 1.2608445592834e-11,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_2_after,                   0, 4.4173403655331e-11,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_3_after,                   0, 2.6888625543242e-11,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_4_after,                   0, 7.5281168527519e-19,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_5_after,                   0, 1.3960748831718e-19,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_6_after,                   0, 8.3066525165033e-20,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_7_after,                   0, 6.0887841814915e-21,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_8_after,                   0, 2.7161736420521e-21,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_9_after,                   0, 2.1766112257232e-22,                  14, .241357672957724145,                7074
q_deciles,fix_var_Q_port_10_after,                   0,                   0,                  14, .241357672957724145,                7074
q_deciles,var_Q, .096531519206485131,  .01784161447955562,                  14, .241357672957724145,                7074
q_deciles,d,-.048156542709715748, .020445376744770493,                  14, .241357672957724145,                7074
q_deciles,d_1933,-.053093967264683711, .014095723738375377,                  14, .241357672957724145,                7074
q_deciles,d_1934,-.033351263556979496, .012441920346607776,                  14, .241357672957724145,                7074
q_deciles,d_After, .002381947088512327, .011942831046465149,                  14, .241357672957724145,                7074
logasset_deciles,fix_var_logasset_port_1_before,-.058904570242757928, .028556095275790196,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_2_before,-.064710409828727708, .025412577739047506,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_3_before,-.049154373499991966, .025638293941460954,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_4_before,-.033339992932577119, .035107641897235149,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_5_before,-.034387554182540817, .022162887403370361,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_6_before,-.040927534772556326, .028404581811184149,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_7_before,-.059986548424140466, .023429263741265846,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_8_before,-.058550754802630736, .026181711349667101,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_9_before, -.04104033431569757, .029595555170497171,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_10_before,                   0, 1.4169202271991e-13,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_1_1933, .024424376528388511, .025720640523538001,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_2_1933,-.041010104452748532, .015869362666961068,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_3_1933,-.003349012517618483, .010311375009602221,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_4_1933,-.017471045040499053,  .00845392801079886,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_5_1933, -.05460181473020357, .016907521099032034,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_6_1933, .091519301993548727, .025133704472307415,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_7_1933, .011414410269480941, .011585672619202852,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_8_1933,-.010782452566630294, .008324219191225189,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_9_1933,-.009028025991283588, .013807009104524879,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_10_1933,                   0, 7.0852602317447e-14,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_1_1934, .001635966070667524, .021722660905434638,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_2_1934, .008729456500527725, .014429553562243159,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_3_1934,-.009664664446461208, .006849077106086317,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_4_1934,-.008487486672539502, .008217312365341473,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_5_1934, .005128783408471387, .011742491103308371,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_6_1934, .000037883850868031, .016409308046543034,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_7_1934, .005131524402301962, .007399285667829496,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_8_1934, .006684838783842019, .010879796482480848,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_9_1934, .025657307683417459, .013594522264313713,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_10_1934,                   0, 7.8971953048521e-12,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_1_after,                   0, 1.8594923439027e-13,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_2_after,                   0, 7.6139732458658e-13,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_3_after,                   0, 9.9119936880005e-12,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_4_after,                   0, 1.0722350962484e-18,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_5_after,                   0, 5.4891981343950e-19,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_6_after,                   0, 3.9090186395480e-19,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_7_after,                   0, 1.9389061709792e-19,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_8_after,                   0, 1.4758138871964e-19,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_9_after,                   0, 6.5073494859575e-20,                  14, .241572177794993626,                7074
logasset_deciles,fix_var_logasset_port_10_after,                   0, 1.4353367834076e-26,                  14, .241572177794993626,                7074
logasset_deciles,var_Q, .095575492150637043, .016658387410352613,                  14, .241572177794993626,                7074
logasset_deciles,d,-.050258183601096171, .021718904567805911,                  14, .241572177794993626,                7074
logasset_deciles,d_1933,-.054555567321298487, .015376110815320811,                  14, .241572177794993626,                7074
logasset_deciles,d_1934,-.036417975378893575, .012400130088368114,                  14, .241572177794993626,                7074
logasset_deciles,d_After, .003778613324707367, .012383719680994677,                  14, .241572177794993626,                7074
netinc_deciles,fix_var_netinc_port_1_before, .370604160136174532, .036806724295051683,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_2_before, .368923488531040678, .021902599578883946,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_3_before, .383418332432344633, .034448730602420034,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_4_before, .328441513223233339, .063571665050421111,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_5_before, .382216408799798069, .057801352509861688,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_6_before,  .37049789537911898,  .08267662836802217,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_7_before, .357378192269541983, .036214578697433039,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_8_before, .368447653561902677, .028713962748017876,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_9_before, .333806842002033311, .036139450820249538,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_10_before, .341029886328548526, .049627345366320429,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_1_1933, .237421995519621731, .055047059869013842,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_2_1933, .214811402776813543, .034628725509253354,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_3_1933,  .27799251885119658, .033693646438073599,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_4_1933, .234187779424465337, .046957561708429053,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_5_1933,  .18933238072025238, .024455858692220781,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_6_1933, .217771510918644468, .034956778494628388,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_7_1933, .248890043466412997, .040593444314240702,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_8_1933, .220220329278273147, .025517312525935823,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_9_1933, .187261867396918774, .035615617420949403,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_10_1933, .261417408795917794, .049189229675618638,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_1_1934,  .29588870041874249, .055502132347013809,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_2_1934, .324913426391987115, .036589793798985186,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_3_1934, .332593471582349198, .025398783813903283,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_4_1934, .310167295929546727, .042009955653124077,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_5_1934, .296353497683113365, .024274357033898922,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_6_1934, .309308165815642522, .033968222666905759,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_7_1934, .302816540029349324, .026816529853113818,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_8_1934, .323307842548300639, .024611653075623789,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_9_1934, .313014763920417494, .036864613236668842,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_10_1934, .299987954503722731, .048806053879266349,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_1_after,                   0, 3.8062083815878e-11,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_2_after,                   0, 4.1631236291256e-11,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_3_after,                   0, 4.1837559791791e-11,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_4_after,                   0, 3.8710533095603e-11,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_5_after,                   0, 4.3401133767457e-11,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_6_after,                   0, 3.1563960538731e-11,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_7_after,                   0, 2.5610540229490e-19,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_8_after,                   0, 5.7637401479536e-19,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_9_after,                   0, 3.2985994211378e-19,                  14, .241805349173027873,                7074
netinc_deciles,fix_var_netinc_port_10_after,                   0, 2.0831438906679e-19,                  14, .241805349173027873,                7074
netinc_deciles,var_Q, .096416945309206262,   .0176273100867754,                  14, .241805349173027873,                7074
netinc_deciles,d,-.043659539524376276, .020206520527054562,                  14, .241805349173027873,                7074
netinc_deciles,d_1933,-.067284721575054052,   .0175187177161946,                  14, .241805349173027873,                7074
netinc_deciles,d_1934,-.042773083276210169, .027973668185322868,                  14, .241805349173027873,                7074
netinc_deciles,d_After,-.003418954624453537, .034734081097707974,                  14, .241805349173027873,                7074
cash_deciles,fix_var_cash_port_1_before, .031274130744897301, .036696740278557058,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_2_before, .043819306253968356, .025991306077939359,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_3_before, .019315857660904451, .032406063379608829,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_4_before,-.003086238716419931, .020361679082393835,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_5_before, .027454506808062818, .034526611167457311,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_6_before, .034015537476275594,  .03159359090057666,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_7_before,-.013373510164095074, .025613754957420458,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_8_before,-.000040485704995633, .034483798888744671,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_9_before,-.011553329090033964, .026161680223608513,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_10_before,                   0, 8.6582340970774e-13,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_1_1933,-.076085885780514409,  .03363917813133608,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_2_1933, -.04387526487334413, .029982072108360496,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_3_1933,-.095339572793284685, .031736754627536057,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_4_1933,-.098542216275256014, .032033167481731906,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_5_1933,-.100470492487179958, .027386413823103584,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_6_1933,-.032096366342053963, .032371727361768125,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_7_1933,-.062270531676095836, .030481230140687352,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_8_1933,-.067684335631465101, .029287993186656997,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_9_1933,-.028128774244252724, .030771836364598869,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_10_1933,                   0, 4.9423291633641e-12,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_1_1934, .018755228557757801, .020553843727787419,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_2_1934, .028347256393724336, .021006726742812166,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_3_1934, .002014682651792151, .019294150300384273,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_4_1934, .018424267350645129,   .0207869681017093,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_5_1934,-.000179817447247522, .017648740134054441,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_6_1934,  .04108658930377742, .023281556137056805,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_7_1934,-.017384635856134065, .021205057438437921,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_8_1934, .021628090942493617, .018887761679847199,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_9_1934, .032232293267774118, .021096398268794218,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_10_1934,                   0, 5.4376145919034e-11,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_1_after,                   0, 2.6216053633452e-11,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_2_after,                   0, 2.4580134037779e-11,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_3_after,                   0, 1.9609922617297e-11,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_4_after,                   0, 4.7287674584473e-22,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_5_after,                   0, 1.8266644878065e-21,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_6_after,                   0, 1.6803373292263e-19,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_7_after,                   0, 1.1161544731757e-19,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_8_after,                   0, 2.0769289888162e-19,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_9_after,                   0, 1.5816189929029e-19,                  14,  .24131795638111031,                7074
cash_deciles,fix_var_cash_port_10_after,                   0, 8.0879108596335e-34,                  14,  .24131795638111031,                7074
cash_deciles,var_Q, .096708724440770333, .016808228667597461,                  14,  .24131795638111031,                7074
cash_deciles,d,-.049863952390100934, .021146915385107299,                  14,  .24131795638111031,                7074
cash_deciles,d_1933,-.035305451728442239, .016366091463395887,                  14,  .24131795638111031,                7074
cash_deciles,d_1934,-.034259780484299458, .014811739696862111,                  14,  .24131795638111031,                7074
cash_deciles,d_After, .003093791079509201, .012820062319285501,                  14,  .24131795638111031,                7074
payout_deciles,fix_var_payout_port_1_before, .092723361939150095, .061976514046246718,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_2_before, .035979108803875094,  .04239802147185906,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_3_before,                   0, 8.2656678927993e-08,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_4_before, .020449551938854619, .026683162412038497,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_5_before, .026708785172139649, .029938040572217113,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_6_before, .010061592120495842, .025916867038253237,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_7_before,  .02108292609185302, .027565015830425348,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_8_before, .046020596599634853, .031940311630806739,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_9_before,-.009704224642386336, .015361749166605754,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_10_before,                   0, 1.4067486678872e-10,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_1_1933,-.053086559776976731, .020912893733666869,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_2_1933,-.028244380660245715, .017031707635835436,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_3_1933,                   0, 7.5482122393162e-09,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_4_1933, .049748764251136161, .029092404496171752,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_5_1933,-.040988115709180699,  .01946389304201717,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_6_1933,-.064902239564517794, .018869313617536389,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_7_1933,-.030036927373402272,  .01938794899894063,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_8_1933,-.026072284645991518,  .02071599330246723,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_9_1933,-.066109108459499147, .014256313934873806,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_10_1933,                   0, 7.5173879025208e-11,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_1_1934,  .03844253712653551, .018546292458247682,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_2_1934,-.004620857157001379, .011856142989564125,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_3_1934,                   0, 3.4745012515223e-09,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_4_1934,-.007084522526854397,  .02331481067452525,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_5_1934, .008024158933837924, .010791524506643817,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_6_1934,-.038913407135742095, .018079297198586593,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_7_1934,-.012566623980289501, .012505102498061426,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_8_1934, .023466765702552825, .017483538129014552,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_9_1934,-.029208866369484457, .011035271058526039,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_10_1934,                   0, 3.1081125654636e-11,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_1_after,                   0, 3.7862160096891e-18,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_2_after,                   0, 8.1180470713437e-19,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_3_after,                   0, 2.9605560509478e-16,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_4_after,                   0, 1.1060373144947e-18,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_5_after,                   0, 4.2967055703455e-19,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_6_after,                   0, 9.3721597413877e-20,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_7_after,                   0, 1.1965740333149e-32,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_8_after,                   0, 5.1838156225914e-34,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_9_after,                   0, 3.4377629657038e-35,                  14, .242384746906049609,                7074
payout_deciles,fix_var_payout_port_10_after,                   0, 2.9110881383594e-35,                  14, .242384746906049609,                7074
payout_deciles,var_Q, .097576582416284668, .017451122285768984,                  14, .242384746906049609,                7074
payout_deciles,d,-.051324460006998668, .021667917719923633,                  14, .242384746906049609,                7074
payout_deciles,d_1933,-.051447764520415391, .013200195609960578,                  14, .242384746906049609,                7074
