col,term,b,se,df,r2,N
nippe,d_year_1940,-.086798445192806994, .041666129094391109,                  14, .647557765344032865,                7038
cashppe,var_Q,  .01147443003512137, .020039988528197817,                  14, .800760031905179859,                7074
cashppe,d, .013689573721540864, .056251421984459454,                  14, .800760031905179859,                7074
cashppe,d_year_1926, .070342837534184799, .056400549488627702,                  14, .800760031905179859,                7074
cashppe,d_year_1927, .091859238639290283, .072951974500929703,                  14, .800760031905179859,                7074
cashppe,d_year_1928,-.025063972506245067, .049458544712685293,                  14, .800760031905179859,                7074
cashppe,d_year_1929,-.157094498816944067, .032362076635335787,                  14, .800760031905179859,                7074
cashppe,d_year_1930,-.070820868753109195, .059436921791971249,                  14, .800760031905179859,                7074
cashppe,d_year_1931,  .00350215786137141, .072307073904533004,                  14, .800760031905179859,                7074
cashppe,d_year_1933, .047422667707013498, .087886233942072858,                  14, .800760031905179859,                7074
cashppe,d_year_1934, .034613647826284795, .113906906026660496,                  14, .800760031905179859,                7074
cashppe,d_year_1935, .059090821338307696, .088218706800175878,                  14, .800760031905179859,                7074
cashppe,d_year_1936, .065583497336104538, .064701723100404382,                  14, .800760031905179859,                7074
cashppe,d_year_1937, .089547617281306946, .073154534892719697,                  14, .800760031905179859,                7074
cashppe,d_year_1938,   .0391107094226728, .150954103080237101,                  14, .800760031905179859,                7074
cashppe,d_year_1939, .089414266828979821, .100986608422873783,                  14, .800760031905179859,                7074
cashppe,d_year_1940, .027133500200441391,  .09649367464796095,                  14, .800760031905179859,                7074
leverage,var_Q,  .02396221521087967, .006905199841547872,                  14, .804696072992552747,                7074
leverage,d, .037112898286491031, .018304611383279396,                  14, .804696072992552747,                7074
leverage,d_year_1926,-.016599170720548131, .020213384094934849,                  14, .804696072992552747,                7074
leverage,d_year_1927, .014140654073832741, .020576802215841669,                  14, .804696072992552747,                7074
leverage,d_year_1928, .000986697986615773, .017563528575309774,                  14, .804696072992552747,                7074
leverage,d_year_1929,-.025455629528509289, .014764952074347609,                  14, .804696072992552747,                7074
leverage,d_year_1930,-.026710104928907717, .010433406460644994,                  14, .804696072992552747,                7074
leverage,d_year_1931,-.007235676447519347, .007585811293860621,                  14, .804696072992552747,                7074
leverage,d_year_1933,  .01615880445120459, .007757066367107909,                  14, .804696072992552747,                7074
leverage,d_year_1934,  .01244301896213377, .009224360235188349,                  14, .804696072992552747,                7074
leverage,d_year_1935,-.016417792097424742, .011464961388551824,                  14, .804696072992552747,                7074
leverage,d_year_1936,-.017100475617180647, .013783815161939486,                  14, .804696072992552747,                7074
leverage,d_year_1937,-.035977357233051885, .013571636923500587,                  14, .804696072992552747,                7074
leverage,d_year_1938, .001119706350738174, .017747267241610822,                  14, .804696072992552747,                7074
leverage,d_year_1939,-.034449847953457471, .019330878673702149,                  14, .804696072992552747,                7074
leverage,d_year_1940, -.05174973227994456, .018496039159573159,                  14, .804696072992552747,                7074
